granule,row,col,label,aoi_pos_frac,data_frac,tier,dist_km,grounded_frac,ice_condition,vel_m_yr,source,timestamp
025_091,37376,17920,none,0.0,1.0,core,14.9,1.0,grounded,101.2,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,37376,18432,none,0.0,1.0,core,12.8,1.0,grounded,149.3,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,37376,18944,none,0.0,1.0,core,10.9,1.0,grounded,213.1,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,37376,20480,none,0.0,1.0,core,5.7,1.0,grounded,376.9,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,37376,20992,none,0.0,1.0,core,3.6,1.0,grounded,446.2,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,37376,21504,none,0.0,1.0,core,2.6,1.0,grounded,530.2,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,37376,22016,none,0.0,1.0,core,2.6,1.0,grounded,610.2,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,37376,26112,none,0.0,1.0,core,2.6,1.0,grounded,1003.0,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,37376,26624,none,0.0,1.0,core,2.6,1.0,grounded,990.1,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,37376,27136,none,0.0,1.0,core,3.6,1.0,grounded,934.8,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,37376,27648,none,0.0,1.0,core,5.7,1.0,grounded,871.3,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,37376,28160,none,0.0,1.0,core,8.1,1.0,grounded,884.0,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,37376,28672,none,0.0,1.0,core,8.1,1.0,grounded,873.2,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,37376,29184,none,0.0,1.0,core,7.7,1.0,grounded,834.8,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,37376,29696,none,0.0,1.0,core,7.7,1.0,grounded,792.1,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,37376,30208,none,0.0,1.0,core,7.7,1.0,grounded,732.4,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,37376,30720,none,0.0,1.0,core,7.7,1.0,grounded,668.6,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,37376,31232,none,0.0,1.0,core,8.1,1.0,grounded,602.9,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,37376,31744,none,0.0,1.0,core,9.2,1.0,grounded,538.2,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,37376,32256,none,0.0,1.0,core,9.2,1.0,grounded,469.4,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,37376,32768,none,0.0,1.0,core,7.2,1.0,grounded,412.0,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,37376,33280,none,0.0,1.0,core,5.7,1.0,grounded,362.0,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,37888,17920,none,0.0,1.0,core,13.8,1.0,grounded,39.3,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,37888,18432,none,0.0,1.0,core,11.4,1.0,grounded,91.5,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,37888,18944,none,0.0,1.0,core,9.2,1.0,grounded,151.9,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,37888,20480,none,0.0,1.0,core,3.6,1.0,grounded,358.9,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,37888,20992,none,0.0,1.0,core,2.6,1.0,grounded,431.4,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,37888,26112,none,0.0,1.0,core,2.6,1.0,grounded,1050.5,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,37888,27136,none,0.0,1.0,core,2.6,1.0,grounded,984.8,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,37888,27648,none,0.0,1.0,core,5.1,1.0,grounded,926.7,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,37888,28160,none,0.0,1.0,core,7.2,1.0,grounded,931.2,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,37888,28672,none,0.0,1.0,core,5.7,1.0,grounded,907.2,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,37888,29184,none,0.0,1.0,core,5.1,1.0,grounded,861.3,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,37888,29696,none,0.0,1.0,core,5.1,1.0,grounded,816.8,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,37888,30208,none,0.0,1.0,core,5.1,1.0,grounded,751.5,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,37888,30720,none,0.0,1.0,core,5.1,1.0,grounded,679.0,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,37888,31232,none,0.0,1.0,core,5.7,1.0,grounded,603.0,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,37888,31744,none,0.0,1.0,core,7.2,1.0,grounded,524.7,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,37888,32256,none,0.0,1.0,core,8.1,1.0,grounded,462.6,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,37888,33280,none,0.0,1.0,core,3.6,1.0,grounded,346.2,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,37888,33792,none,0.0,1.0,core,2.6,1.0,grounded,300.8,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,37888,34816,none,0.0,0.5908,core,5.7,1.0,grounded,219.9,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,38400,17920,none,0.0,1.0,core,12.8,1.0,grounded,25.2,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,38400,18432,none,0.0,1.0,core,10.6,1.0,grounded,41.0,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,38400,18944,none,0.0,1.0,core,8.1,1.0,grounded,84.6,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,38400,19456,none,0.0,1.0,core,5.7,1.0,grounded,161.5,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,38400,27136,none,0.0,1.0,core,2.6,1.0,grounded,1031.7,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,38400,27648,none,0.0,1.0,core,3.6,1.0,grounded,978.4,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,38400,28160,none,0.0,1.0,core,5.7,1.0,grounded,980.6,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,38400,28672,none,0.0,1.0,core,3.6,1.0,grounded,949.1,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,38400,29184,none,0.0,1.0,core,2.6,1.0,grounded,894.5,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,38400,29696,none,0.0,1.0,core,2.6,1.0,grounded,840.4,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,38400,30208,none,0.0,1.0,core,2.6,1.0,grounded,768.4,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,38400,30720,none,0.0,1.0,core,2.6,1.0,grounded,684.9,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,38400,31232,none,0.0,1.0,core,3.6,1.0,grounded,600.0,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,38400,31744,none,0.0,1.0,core,5.7,1.0,grounded,503.6,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,38400,32256,none,0.0,1.0,core,7.2,1.0,grounded,434.4,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,38400,32768,none,0.0,1.0,core,5.1,1.0,grounded,368.4,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,38400,34816,none,0.0,0.9287,core,5.1,1.0,grounded,208.1,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,38912,17408,none,0.0,1.0,core,13.8,1.0,grounded,25.3,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,38912,17920,none,0.0,1.0,core,11.4,1.0,grounded,27.6,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,38912,18432,none,0.0,1.0,core,9.2,1.0,grounded,32.1,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,38912,18944,none,0.0,1.0,core,7.2,1.0,grounded,45.7,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,38912,19456,none,0.0,1.0,core,5.1,1.0,grounded,93.9,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,38912,19968,none,0.0,1.0,core,2.6,1.0,grounded,200.1,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,38912,27648,none,0.0,1.0,core,2.6,1.0,grounded,1038.2,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,38912,28160,none,0.0,1.0,core,3.6,1.0,grounded,1035.5,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,38912,28672,none,0.0,1.0,core,2.6,1.0,grounded,988.6,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,38912,31232,none,0.0,1.0,core,2.6,1.0,grounded,587.1,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,38912,31744,none,0.0,1.0,core,3.6,1.0,grounded,491.6,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,38912,32256,none,0.0,1.0,core,5.7,1.0,grounded,432.6,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,38912,32768,none,0.0,1.0,core,5.7,1.0,grounded,357.8,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,38912,33792,none,0.0,1.0,core,2.6,1.0,grounded,282.5,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,38912,34816,none,0.0,1.0,core,5.7,1.0,grounded,212.4,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,39424,14336,none,0.0,1.0,core,28.3,1.0,grounded,12.1,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,39424,16896,none,0.0,1.0,core,15.6,1.0,grounded,24.2,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,39424,17408,none,0.0,1.0,core,13.1,1.0,grounded,27.3,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,39424,17920,none,0.0,1.0,core,10.6,1.0,grounded,32.6,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,39424,18432,none,0.0,1.0,core,8.1,1.0,grounded,35.3,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,39424,18944,none,0.0,1.0,core,5.7,1.0,grounded,42.1,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,39424,19456,none,0.0,1.0,core,3.6,1.0,grounded,56.7,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,39424,19968,none,0.0,1.0,core,2.6,1.0,grounded,128.9,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,39424,20992,crevasse,0.305393,1.0,core,0.0,1.0,grounded,360.2,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,39424,21504,crevasse,0.877808,1.0,core,0.0,1.0,grounded,477.6,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,39424,28160,none,0.0,1.0,core,2.6,1.0,grounded,1095.2,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,39424,31744,none,0.0,1.0,core,2.6,1.0,grounded,486.3,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,39424,32256,none,0.0,1.0,core,5.1,1.0,grounded,415.9,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,39424,32768,none,0.0,1.0,core,7.2,1.0,grounded,358.5,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,39424,35328,none,0.0,0.6816,core,9.2,1.0,grounded,200.8,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,39936,16384,none,0.0,1.0,core,17.9,1.0,grounded,27.4,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,39936,16896,none,0.0,1.0,core,15.4,1.0,grounded,29.3,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,39936,17408,none,0.0,1.0,core,12.8,1.0,grounded,31.0,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,39936,17920,none,0.0,1.0,core,10.2,1.0,grounded,37.7,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,39936,18432,none,0.0,1.0,core,7.7,1.0,grounded,40.9,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,39936,18944,none,0.0,1.0,core,5.1,1.0,grounded,46.3,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,39936,19456,none,0.0,1.0,core,2.6,1.0,grounded,53.5,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,39936,20992,crevasse,0.725761,1.0,core,0.0,1.0,grounded,349.1,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,39936,21504,crevasse,0.956493,1.0,core,0.0,1.0,grounded,456.9,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,39936,22016,crevasse,0.84267,1.0,core,0.0,1.0,grounded,597.8,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,39936,22528,crevasse,0.260883,1.0,core,0.0,1.0,grounded,733.0,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,39936,31744,none,0.0,1.0,core,2.6,1.0,grounded,472.8,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,39936,32256,none,0.0,1.0,core,5.1,1.0,grounded,412.4,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,39936,32768,none,0.0,1.0,core,5.1,1.0,grounded,359.8,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,39936,35328,none,0.0,0.9746,core,8.1,1.0,grounded,214.0,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,40448,15872,none,0.0,1.0,core,20.5,1.0,grounded,24.5,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,40448,16384,none,0.0,1.0,core,17.9,1.0,grounded,29.0,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,40448,16896,none,0.0,1.0,core,15.4,1.0,grounded,29.7,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,40448,17408,none,0.0,1.0,core,12.8,1.0,grounded,31.8,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,40448,17920,none,0.0,1.0,core,10.2,1.0,grounded,37.2,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,40448,18432,none,0.0,1.0,core,7.7,1.0,grounded,39.3,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,40448,18944,none,0.0,1.0,core,5.1,1.0,grounded,43.9,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,40448,19456,none,0.0,1.0,core,2.6,1.0,grounded,49.7,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,40448,20480,crevasse,0.547832,1.0,core,0.0,1.0,grounded,136.2,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,40448,20992,crevasse,0.66135,1.0,core,0.0,1.0,grounded,296.5,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,40448,21504,crevasse,0.70895,1.0,core,0.0,1.0,grounded,426.1,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,40448,22016,crevasse,0.929508,1.0,core,0.0,1.0,grounded,577.9,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,40448,22528,crevasse,0.66674,1.0,core,0.0,1.0,grounded,731.8,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,40448,30208,crevasse,0.275543,1.0,core,0.0,1.0,grounded,782.6,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,40448,31744,none,0.0,1.0,core,2.6,1.0,grounded,475.6,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,40448,32256,none,0.0,1.0,core,2.6,1.0,grounded,418.5,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,40448,32768,none,0.0,1.0,core,2.6,1.0,grounded,376.6,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,40448,33280,none,0.0,1.0,core,2.6,1.0,grounded,340.1,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,40448,34304,none,0.0,1.0,core,2.6,1.0,grounded,319.0,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,40448,35328,none,0.0,1.0,core,7.7,1.0,grounded,250.6,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,40960,14848,none,0.0,1.0,core,25.6,1.0,grounded,18.1,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,40960,15872,none,0.0,1.0,core,20.5,1.0,grounded,24.4,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,40960,16384,none,0.0,1.0,core,17.9,1.0,grounded,26.5,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,40960,16896,none,0.0,1.0,core,15.4,1.0,grounded,29.1,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,40960,17408,none,0.0,1.0,core,12.8,1.0,grounded,29.7,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,40960,17920,none,0.0,1.0,core,10.2,1.0,grounded,33.0,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,40960,18432,none,0.0,1.0,core,7.7,1.0,grounded,37.7,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,40960,18944,none,0.0,1.0,core,5.1,1.0,grounded,38.9,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,40960,19456,none,0.0,1.0,core,2.6,1.0,grounded,43.6,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,40960,20480,crevasse,0.51067,1.0,core,0.0,1.0,grounded,92.0,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,40960,20992,crevasse,0.927708,1.0,core,0.0,1.0,grounded,231.4,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,40960,21504,crevasse,0.815582,1.0,core,0.0,1.0,grounded,396.4,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,40960,22016,crevasse,0.874966,1.0,core,0.0,1.0,grounded,553.9,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,40960,29184,crevasse,0.367836,1.0,core,0.0,1.0,grounded,1054.5,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,40960,29696,crevasse,0.852337,1.0,core,0.0,1.0,grounded,925.0,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,40960,31744,none,0.0,1.0,core,2.6,1.0,grounded,500.0,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,40960,33280,none,0.0,1.0,core,2.6,1.0,grounded,414.0,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,40960,33792,none,0.0,1.0,core,2.6,1.0,grounded,408.4,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,40960,34304,none,0.0,1.0,core,3.6,1.0,grounded,392.1,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,40960,35328,none,0.0,1.0,core,8.1,1.0,grounded,318.8,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,41472,16384,none,0.0,1.0,core,17.9,1.0,grounded,24.7,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,41472,16896,none,0.0,1.0,core,15.4,1.0,grounded,25.4,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,41472,17408,none,0.0,1.0,core,12.8,1.0,grounded,26.3,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,41472,17920,none,0.0,1.0,core,10.2,1.0,grounded,28.0,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,41472,18432,none,0.0,1.0,core,7.7,1.0,grounded,32.5,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,41472,18944,none,0.0,1.0,core,5.1,1.0,grounded,32.9,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,41472,19456,none,0.0,1.0,core,2.6,1.0,grounded,35.9,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,41472,20992,crevasse,0.773766,1.0,core,0.0,1.0,grounded,163.9,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,41472,21504,crevasse,0.946255,1.0,core,0.0,1.0,grounded,352.0,alphaearth,2026-09-02T22:12:39.868259+00:00
025_091,41472,22016,crevasse,0.8069,1.0,core,0.0,1.0,grounded,528.0,alphaearth,2026-09-02T22:12:39.868259+00:00
